age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
48,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,55,United-States,<=50K
37,Private,Bachelors,13,Separated,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K
24,Private,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,0,0,45,United-States,>50K
46,Government,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,38,United-States,>50K
55,Private,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,>50K
70,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,7,United-States,<=50K
25,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
29,Private,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,3103,0,45,United-States,>50K
36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,45,United-States,<=50K
33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,40,United-States,<=50K
51,Self-employed,Prof-school,15,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,>50K
27,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
37,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,40,United-States,>50K
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,United-States,<=50K
27,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,Other,Female,0,0,40,United-States,<=50K
18,Private,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
45,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,Latin America,<=50K
53,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
21,Government,Assoc-acdm,12,Never-married,Tech-support,Own-child,White,Male,0,0,10,United-States,<=50K
32,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
48,Self-employed,Masters,14,Married-civ-spouse,Sales,Spouse,Asian-Pac-Islander,Male,0,0,50,Asia,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Spouse,White,Male,0,0,40,United-States,<=50K
48,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Spouse,White,Male,0,0,80,United-States,>50K
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
32,Government,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,5178,0,50,United-States,>50K
57,Government,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,35,United-States,<=50K
33,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Spouse,White,Male,7298,0,40,United-States,>50K
38,Private,Some-college,10,Married-civ-spouse,Sales,Spouse,White,Male,0,0,60,United-States,<=50K
29,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
50,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,40,United-States,<=50K
18,Private,12th,8,Never-married,Exec-managerial,Own-child,Other,Male,0,0,40,United-States,<=50K
20,Private,Masters,14,Never-married,Exec-managerial,Own-child,White,Male,0,0,25,United-States,<=50K
20,Private,9th,5,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,28,United-States,<=50K
31,Government,Some-college,10,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,0,0,32,United-States,<=50K
35,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
57,Government,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
38,Private,7th-8th,4,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,45,United-States,<=50K
62,Government,Bachelors,13,Married-civ-spouse,Adm-clerical,Spouse,White,Female,0,1258,38,United-States,<=50K
51,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,Black,Male,0,0,40,United-States,<=50K
43,Private,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,>50K
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,45,United-States,<=50K
57,Private,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,30,United-States,<=50K
28,Private,Some-college,10,Married-civ-spouse,Sales,Spouse,White,Female,0,1887,40,United-States,>50K
38,Private,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Self-employed,Prof-school,15,Married-civ-spouse,Prof-specialty,Spouse,Amer-Indian-Eskimo,Male,0,1977,60,United-States,>50K
23,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,<=50K
38,Self-employed,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,25,United-States,<=50K
64,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,0,10,United-States,<=50K
42,Self-employed,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,1977,60,Europe,>50K
29,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Spouse,White,Female,0,2057,20,United-States,<=50K
44,Government,11th,7,Separated,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,<=50K
57,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Spouse,White,Male,0,0,40,United-States,<=50K
54,Private,Preschool,1,Married-civ-spouse,Craft-repair,Spouse,Asian-Pac-Islander,Male,0,0,40,Asia,<=50K
21,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Spouse,Black,Male,0,0,40,United-States,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Other-service,Spouse,Asian-Pac-Islander,Male,0,0,40,Asia,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,40,United-States,>50K
52,Government,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,32,United-States,>50K
24,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
55,Private,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,0,0,40,United-States,<=50K
26,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,48,United-States,<=50K
19,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
32,Private,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,23,United-States,<=50K
44,Private,Some-college,10,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,40,United-States,<=50K
29,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,80,United-States,<=50K
66,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,30,United-States,<=50K
48,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,40,United-States,<=50K
42,Government,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,60,United-States,>50K
29,Private,11th,7,Separated,Sales,Not-in-family,White,Female,0,2754,42,United-States,<=50K
34,Private,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K
37,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,14084,0,40,United-States,>50K
74,Self-employed,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,2149,20,United-States,<=50K
33,Private,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
23,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,15,United-States,<=50K
32,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,35,United-States,<=50K
49,Private,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,70,United-States,<=50K
25,Private,12th,8,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,43,United-States,<=50K
19,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States,<=50K
29,Private,Some-college,10,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0,42,United-States,<=50K
61,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,40,United-States,<=50K
41,Self-employed,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,45,United-States,<=50K
39,Government,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,59,United-States,<=50K
18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States,<=50K
44,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
26,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
20,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,12th,8,Married-civ-spouse,Adm-clerical,Spouse,Black,Female,3103,0,40,United-States,>50K
33,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,24,United-States,<=50K
20,Government,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
52,Private,Bachelors,13,Married-civ-spouse,Other-service,Spouse,White,Male,0,0,40,Latin America,<=50K
41,Self-employed,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,7688,0,40,United-States,>50K
75,Self-employed,HS-grad,9,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,20,United-States,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Spouse,White,Male,0,0,40,United-States,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,55,United-States,>50K
34,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Spouse,White,Male,2829,0,50,United-States,<=50K
19,Government,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,25,United-States,<=50K
19,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,99,United-States,<=50K
40,Government,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,52,United-States,<=50K
21,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Male,0,0,10,United-States,<=50K
36,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,60,United-States,>50K
24,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,50,United-States,<=50K
40,Private,11th,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,36,United-States,<=50K
19,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,60,United-States,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,2051,40,United-States,<=50K
22,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
44,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,12,United-States,<=50K
40,Government,Some-college,10,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,<=50K
59,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,40,United-States,>50K
31,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Other,Female,0,0,35,United-States,<=50K
50,Government,Some-college,10,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,1740,48,United-States,<=50K
42,Self-employed,Masters,14,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,2201,60,Asia,>50K
21,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,1055,0,30,United-States,<=50K
24,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,3674,0,40,United-States,<=50K
48,Government,HS-grad,9,Married-civ-spouse,Tech-support,Spouse,White,Female,0,1848,40,United-States,>50K
18,Government,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
31,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,35,Puerto-Rico,<=50K
57,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
61,Government,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
27,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
28,Private,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,40,Latin America,<=50K
51,Government,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Government,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
59,Self-employed,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,15024,0,40,United-States,>50K
26,Private,11th,7,Separated,Craft-repair,Other-relative,White,Male,2907,0,50,United-States,<=50K
47,Government,HS-grad,9,Married-civ-spouse,Tech-support,Spouse,White,Male,0,0,40,United-States,<=50K
33,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,1055,0,40,United-States,<=50K
57,Government,Some-college,10,Married-civ-spouse,Prof-specialty,Spouse,Black,Male,0,0,35,United-States,>50K
18,Private,HS-grad,9,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,1602,38,United-States,<=50K
50,Government,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,<=50K
55,Private,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
33,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,35,United-States,<=50K
49,Private,Bachelors,13,Never-married,Priv-house-serv,Not-in-family,White,Male,0,0,25,United-States,<=50K
51,Government,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Other-service,Spouse,White,Male,0,0,40,United-States,<=50K
19,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,24,United-States,<=50K
20,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,18,United-States,<=50K
19,Private,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
59,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Spouse,Asian-Pac-Islander,Male,99999,0,40,Asia,>50K
45,Private,9th,5,Married-civ-spouse,Adm-clerical,Spouse,Black,Male,5178,0,40,United-States,>50K
33,Government,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,60,Canada,<=50K
61,Government,Doctorate,16,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,>50K
37,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,45,United-States,<=50K
22,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,<=50K
28,Private,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,65,United-States,<=50K
44,Government,Masters,14,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,0,40,United-States,>50K
38,Private,11th,7,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,52,United-States,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Spouse,White,Male,0,0,40,United-States,<=50K
28,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
37,Private,Masters,14,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,0,0,40,Latin America,<=50K
35,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Spouse,White,Male,0,0,40,United-States,<=50K
28,Private,Masters,14,Married-civ-spouse,Sales,Spouse,White,Male,0,0,45,Europe,>50K
44,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,Asian-Pac-Islander,Female,0,0,40,United-States,>50K
20,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,30,United-States,<=50K
27,Self-employed,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
40,Self-employed,HS-grad,9,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,60,United-States,<=50K
32,Private,Some-college,10,Divorced,Sales,Own-child,White,Male,0,0,30,United-States,<=50K
30,Self-employed,HS-grad,9,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,85,United-States,<=50K
19,Private,12th,8,Never-married,Farming-fishing,Own-child,Black,Male,0,0,30,United-States,<=50K
20,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
17,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,United-States,<=50K
47,Private,Some-college,10,Divorced,Sales,Unmarried,White,Male,0,0,50,United-States,<=50K
20,Private,HS-grad,9,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,20,United-States,<=50K
52,Private,HS-grad,9,Divorced,Machine-op-inspct,Own-child,Black,Female,0,0,35,United-States,<=50K
51,Private,10th,6,Divorced,Craft-repair,Not-in-family,Black,Female,0,0,35,United-States,<=50K
41,Private,Masters,14,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,45,United-States,<=50K
56,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Spouse,White,Male,0,0,40,United-States,>50K
25,Private,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
32,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
21,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,35,United-States,<=50K
35,Private,HS-grad,9,Separated,Other-service,Own-child,Black,Female,0,0,30,United-States,<=50K
57,Private,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,40,United-States,>50K
20,Private,HS-grad,9,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,United-States,<=50K
26,Self-employed,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Self-employed,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,>50K
47,Government,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
19,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,25,United-States,<=50K
57,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,36,United-States,<=50K
53,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,60,United-States,>50K
