,Id,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
6940,23220,20,Government,340217,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
6941,23221,63,Private,66634,9th,5,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,16,United-States,<=50K
6942,23222,33,Private,80145,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,60,United-States,<=50K
6943,23223,25,Private,212311,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
6944,23224,32,Private,235124,Some-college,10,Married-civ-spouse,Protective-serv,Spouse,White,Male,0,0,46,Latin America,<=50K
6945,23225,55,Private,169611,11th,7,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
6946,23226,17,Private,96282,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,14,United-States,<=50K
6947,23227,46,Private,201699,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,>50K
6948,23228,44,Self-employed,163985,Prof-school,15,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,32,United-States,>50K
6949,23229,33,Private,106670,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Female,0,0,40,United-States,>50K
6950,23230,20,Private,192711,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
6951,23231,47,Private,148995,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,2415,60,United-States,>50K
6952,23232,42,Private,282062,9th,5,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,40,United-States,<=50K
6953,23233,35,Private,385847,Some-college,10,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
6954,23234,32,Private,209103,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,20,United-States,>50K
6955,23235,62,Private,135480,HS-grad,9,Married-civ-spouse,Sales,Spouse,White,Male,0,0,16,United-States,<=50K
6956,23236,44,Self-employed,212760,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,60,United-States,>50K
6957,23237,32,Self-employed,261056,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Female,2174,0,60,United-States,<=50K
6958,23238,18,Private,118376,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States,<=50K
6959,23239,46,Private,263568,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,40,United-States,<=50K
6960,23240,36,Government,61778,HS-grad,9,Married-civ-spouse,Prof-specialty,Spouse,White,Male,15024,0,40,United-States,>50K
6961,23241,84,Private,368925,5th-6th,3,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,15,United-States,<=50K
6962,23242,66,Self-employed,174995,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Spouse,White,Male,2290,0,30,Europe,<=50K
6963,23243,30,Private,167832,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,40,United-States,<=50K
6964,23244,19,Private,302945,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,10,Asia,<=50K
6965,23245,62,Private,178745,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,45,United-States,>50K
6966,23246,23,Non-paid/Unemployed,188535,7th-8th,4,Divorced,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K
6967,23247,23,Government,129232,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
6968,23248,25,Private,114150,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,<=50K
6969,23249,33,Private,324546,Some-college,10,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,39,United-States,<=50K
6970,23250,43,Government,195897,HS-grad,9,Married-civ-spouse,Farming-fishing,Spouse,White,Male,7298,0,40,United-States,>50K
6971,23251,71,Private,157909,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,2964,0,60,United-States,<=50K
6972,23252,23,Private,125106,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
6973,23253,26,Private,310907,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Female,0,0,35,United-States,<=50K
6974,23254,21,Private,177526,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
6975,23255,23,Private,262744,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
6976,23256,69,Private,136218,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
6977,23257,32,Private,209103,Some-college,10,Married-civ-spouse,Exec-managerial,Spouse,White,Male,3464,0,40,United-States,<=50K
6978,23258,37,Private,280500,Some-college,10,Never-married,Tech-support,Own-child,Black,Female,0,0,40,United-States,<=50K
6979,23259,19,Private,139466,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K
6980,23260,23,Private,173851,Some-college,10,Married-civ-spouse,Handlers-cleaners,Spouse,White,Male,0,0,40,United-States,<=50K
6981,23261,23,Private,185106,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K
6982,23262,35,Private,199753,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,48,United-States,<=50K
6983,23263,37,Government,125933,HS-grad,9,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,0,40,United-States,>50K
6984,23264,23,Private,60847,Assoc-voc,11,Never-married,Sales,Unmarried,White,Female,0,0,60,United-States,<=50K
6985,23265,42,Private,126003,HS-grad,9,Married-civ-spouse,Tech-support,Spouse,White,Male,0,0,40,United-States,>50K
6986,23266,20,Private,146706,Some-college,10,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,30,United-States,<=50K
6987,23267,41,Private,202508,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,48,United-States,<=50K
6988,23268,22,Private,46645,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,9,United-States,<=50K
6989,23269,17,Government,308901,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
6990,23270,44,Private,162643,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,43,United-States,<=50K
6991,23271,28,Government,127491,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,5721,0,40,United-States,<=50K
6992,23272,46,Private,501671,10th,6,Divorced,Machine-op-inspct,Unmarried,Black,Male,0,0,40,United-States,<=50K
6993,23273,27,Private,152683,HS-grad,9,Married-civ-spouse,Transport-moving,Spouse,White,Male,3908,0,35,United-States,<=50K
6994,23274,49,Self-employed,349986,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,60,United-States,>50K
6995,23275,53,Government,227392,Some-college,10,Married-civ-spouse,Protective-serv,Spouse,White,Male,0,0,60,United-States,<=50K
6996,23276,25,Private,178505,Some-college,10,Never-married,Exec-managerial,Other-relative,White,Female,0,1504,45,United-States,<=50K
6997,23277,29,Self-employed,70604,HS-grad,9,Married-civ-spouse,Farming-fishing,Spouse,White,Male,3464,0,40,United-States,<=50K
6998,23278,64,Private,170483,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,38,United-States,<=50K
6999,23279,45,Government,234195,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
7000,23280,31,Self-employed,455995,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,65,United-States,>50K
7001,23281,41,Private,132633,11th,7,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,25,Latin America,<=50K
7002,23282,47,Private,171807,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,45,United-States,<=50K
7003,23283,75,Private,35724,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,8,United-States,<=50K
7004,23284,35,Private,166235,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,30,United-States,<=50K
7005,23285,51,Private,182740,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
7006,23286,26,Private,211695,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
7007,23287,31,Private,345497,10th,6,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,<=50K
7008,23288,49,Private,50748,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,55,Europe,<=50K
7009,23289,22,Private,210165,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
7010,23290,38,Private,115336,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,70,United-States,<=50K
7011,23291,65,Private,36039,HS-grad,9,Married-civ-spouse,Other-service,Spouse,White,Male,0,0,40,United-States,>50K
7012,23292,32,Government,213389,Some-college,10,Divorced,Protective-serv,Unmarried,White,Female,0,1726,38,United-States,<=50K
7013,23293,26,Private,276309,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,20,United-States,<=50K
7014,23294,59,Private,169982,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,2002,50,United-States,<=50K
7015,23295,21,Government,142766,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
7016,23296,63,Self-employed,391121,7th-8th,4,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,30,United-States,<=50K
7017,23297,31,Private,145377,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,0,0,60,United-States,<=50K
7018,23298,64,Private,88470,Some-college,10,Married-civ-spouse,Other-service,Spouse,White,Male,0,0,40,United-States,<=50K
7019,23299,55,Government,48055,12th,8,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
7020,23300,22,Government,100345,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,43,United-States,<=50K
7021,23301,42,Private,134220,Assoc-voc,11,Divorced,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
7022,23302,35,Private,361888,Assoc-acdm,12,Married-civ-spouse,Tech-support,Spouse,White,Male,0,0,40,United-States,>50K
7023,23303,40,Government,141649,Assoc-voc,11,Married-civ-spouse,Protective-serv,Spouse,White,Male,0,0,40,United-States,>50K
7024,23304,32,Private,180296,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
7025,23305,26,Private,292303,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
7026,23306,37,Private,360743,Some-college,10,Married-civ-spouse,Handlers-cleaners,Spouse,Black,Male,0,0,40,United-States,>50K
7027,23307,51,Private,136121,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
7028,23308,49,Private,129513,Masters,14,Married-civ-spouse,Sales,Spouse,White,Male,0,0,45,United-States,<=50K
7029,23309,32,Private,168981,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,35,United-States,<=50K
7030,23310,36,Private,116608,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,38,United-States,<=50K
7031,23311,26,Private,193304,HS-grad,9,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,40,United-States,<=50K
7032,23312,19,Private,225775,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
7033,23313,28,Private,116372,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,<=50K
7034,23314,24,Private,270517,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,Latin America,<=50K
7035,23315,41,Private,443508,Bachelors,13,Married-civ-spouse,Transport-moving,Spouse,White,Male,0,0,48,Canada,>50K
7036,23316,38,Government,238342,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,7688,0,42,United-States,>50K
7037,23317,48,Self-employed,191277,Doctorate,16,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,1902,60,United-States,>50K
7038,23318,48,Private,176810,HS-grad,9,Married-civ-spouse,Other-service,Spouse,White,Male,0,0,40,United-States,<=50K
7039,23319,26,Private,89648,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K
7040,23320,76,Private,211453,HS-grad,9,Widowed,Exec-managerial,Not-in-family,Black,Female,0,0,2,United-States,<=50K
7041,23321,53,Self-employed,101017,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,35,United-States,<=50K
7042,23322,40,Private,205047,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K
7043,23323,44,Private,145441,Bachelors,13,Married-civ-spouse,Exec-managerial,Spouse,White,Male,7298,0,48,United-States,>50K
7044,23324,43,Government,32016,Masters,14,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,40,United-States,>50K
7045,23325,41,Private,129155,11th,7,Widowed,Prof-specialty,Other-relative,Black,Female,0,0,40,United-States,<=50K
7046,23326,32,Private,188557,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
7047,23327,48,Private,155664,Bachelors,13,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,0,35,United-States,>50K
7048,23328,60,Private,125019,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,8614,0,48,United-States,>50K
7049,23329,23,Self-employed,208503,Some-college,10,Divorced,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
7050,23330,30,Private,123178,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
7051,23331,29,Private,136017,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,48,United-States,<=50K
7052,23332,52,Private,400004,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,40,United-States,>50K
7053,23333,51,Private,154342,7th-8th,4,Married-civ-spouse,Protective-serv,Spouse,White,Male,0,0,40,United-States,<=50K
7054,23334,31,Private,187560,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,2174,0,40,United-States,<=50K
7055,23335,59,Private,227856,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,0,0,37,United-States,>50K
7056,23336,26,Private,171114,Assoc-voc,11,Separated,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
7057,23337,40,Private,111067,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Spouse,White,Male,0,0,80,United-States,>50K
7058,23338,57,Private,127779,HS-grad,9,Married-civ-spouse,Exec-managerial,Spouse,White,Male,0,0,40,United-States,<=50K
7059,23339,22,Private,136873,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
7060,23340,38,Private,161016,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,32,United-States,<=50K
7061,23341,27,Private,97490,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
7062,23342,50,Self-employed,158294,Prof-school,15,Married-civ-spouse,Prof-specialty,Spouse,White,Male,99999,0,80,United-States,>50K
7063,23343,34,Private,163110,Bachelors,13,Married-civ-spouse,Craft-repair,Spouse,White,Male,0,0,45,United-States,>50K
7064,23344,62,Private,200332,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Spouse,White,Male,0,0,40,United-States,<=50K
7065,23345,43,Government,105896,Some-college,10,Divorced,Protective-serv,Unmarried,White,Female,0,0,40,United-States,<=50K
7066,23346,49,Private,135643,HS-grad,9,Widowed,Craft-repair,Unmarried,Asian-Pac-Islander,Female,0,0,40,Latin America,<=50K
7067,23347,24,Government,134181,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,50,United-States,<=50K
7068,23348,22,Self-employed,197387,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
7069,23349,37,Private,35330,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,1669,55,United-States,<=50K
7070,23350,18,Private,120243,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K
7071,23351,35,Private,168322,11th,7,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,0,40,United-States,<=50K
7072,23352,21,Government,478457,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,12,United-States,<=50K
7073,23353,24,Government,123160,Masters,14,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,10,Asia,<=50K
7074,23354,37,Self-employed,241998,Bachelors,13,Married-civ-spouse,Prof-specialty,Spouse,White,Male,0,0,5,United-States,>50K
7075,23355,31,Private,61308,10th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
7076,23356,53,Self-employed,137815,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
7077,23357,42,Private,196797,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Female,0,0,38,United-States,<=50K
7078,23358,32,Private,136935,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,13,United-States,<=50K
7079,23359,35,Private,160120,Masters,14,Married-civ-spouse,Exec-managerial,Spouse,Asian-Pac-Islander,Male,0,0,50,United-States,>50K
7080,23360,22,Private,235853,9th,5,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
7081,23361,23,Private,212617,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,66,Latin America,<=50K
7082,23362,41,Self-employed,253060,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,7688,0,45,United-States,>50K
7083,23363,41,Private,204415,Bachelors,13,Married-civ-spouse,Sales,Spouse,White,Male,0,0,48,United-States,>50K
7084,23364,26,Private,96467,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
7085,23365,24,Private,161638,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Latin America,<=50K
7086,23366,49,Private,211005,Some-college,10,Married-civ-spouse,Machine-op-inspct,Spouse,Black,Male,0,0,60,United-States,<=50K
7087,23367,20,Private,86318,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,10,United-States,<=50K
7088,23368,44,Private,111483,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,1504,50,United-States,<=50K
7089,23369,46,Self-employed,182541,HS-grad,9,Married-civ-spouse,Farming-fishing,Spouse,White,Male,0,1672,50,United-States,<=50K
7090,23370,34,Private,110476,HS-grad,9,Married-civ-spouse,Adm-clerical,Spouse,White,Male,0,0,40,United-States,<=50K
7091,23371,28,Private,149646,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
7092,23372,28,Private,96337,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
